country,lat,lon,website,place_type
PT,38.7078601,-9.1765698,revelar.lisboa.pt,Facility
PT,32.6597323,-16.9747785,www.olagar.pt,Facility
PT,41.1474654,-8.6285272,www.antiqvvm.pt,Facility
PT,40.4424719,-7.5142634,beira.pt,Facility
PT,40.3802668,-7.4070818,valentim.org,Facility
PT,39.3603085,-9.1550941,moodlodging.com,Facility
PT,38.7477928,-9.1349809,revelar.lisboa.pt,Facility
PT,40.214665,-8.416229,www.arcadia.pt,Commerce
PT,38.7272636,-9.1346503,www.hostelsevenhills.com,Facility
PT,38.4323575,-7.363342,valentim.org,Facility
PT,38.7103095,-9.1616265,revelar.lisboa.pt,Facility
PT,38.9683938,-9.1972612,www.mobie.pt,Facility
PT,38.7058418,-9.1798333,revelar.lisboa.pt,Facility
PT,41.3548788,-8.5833277,armaco.pt,Facility
PT,38.7051691,-9.1838377,revelar.lisboa.pt,Facility
PT,38.7005472,-9.1804491,www.mobie.pt,Facility
PT,38.719784,-9.1527053,www.athenas.pt,Facility
PT,41.0663756,-8.36672,geossitios.progeo.pt,Facility
PT,40.192686,-8.4571379,www.ipst.pt,Facility
PT,39.4827716,-7.5471056,arqueologia.patrimoniocultural.pt,Facility
PT,38.7113387,-9.129529,revelar.lisboa.pt,Facility
PT,38.7074219,-9.143548,www.obomomaueovilao.pt,Facility
PT,38.723218,-9.1662861,revelar.lisboa.pt,Facility
PT,38.7213466,-9.1458464,www.mzv.sk,Facility
PT,38.7779863,-9.1479549,revelar.lisboa.pt,Facility
PT,37.0254001,-7.9248636,www.mobie.pt,Facility
PT,38.7602655,-9.2400074,lena-dsousa.negocio.site,Commerce
PT,38.7508147,-9.1410478,revelar.lisboa.pt,Facility
PT,40.5472672,-8.2020536,valentim.org,Facility
PT,41.5669809,-8.3860876,www.unilabs.pt,Facility
PT,38.7146703,-9.1389112,www.cm-lisboa.pt,Facility
PT,38.8283002,-9.1635033,www.carnaval-loures.pt,Facility
PT,38.6519741,-9.0772517,on.carrismetropolitana.pt,Facility
PT,40.2158296,-8.4354407,remax.pt,Facility
PT,40.2705237,-7.4995855,habitar.com.pt,Facility
PT,41.4717436,-6.9467948,valentim.org,Facility
PT,38.7555607,-9.2442005,www.carrismetropolitana.pt,Facility
PT,41.0331364,-8.1518189,valentim.org,Facility
PT,37.0972557,-8.2268109,www.vilapetra.com,Facility
PT,38.7149954,-9.1395592,revelar.lisboa.pt,Facility
PT,38.7020679,-9.197923,revelar.lisboa.pt,Facility
PT,37.1693033,-7.9014835,www.quintadostesouros.pt,Facility
PT,38.7606633,-9.1858924,revelar.lisboa.pt,Facility
PT,41.5094708,-7.3833826,valentim.org,Facility
PT,40.9221891,-8.5212352,www.mobie.pt,Facility
PT,38.9515829,-9.357164,mafrabtt.com,Facility
PT,40.2003248,-8.4316,www.switchbike.pt,Commerce
PT,38.7208403,-9.1593868,www.mobie.pt,Facility
PT,39.5831524,-7.9720455,fiatfiatlux.blogspot.com,Facility
PT,40.064334,-8.169634,www.oribeiradepera.com,Facility
PT,38.7645853,-9.0955932,honestgreens.com,Facility
PT,38.8136279,-9.4702999,www.thelodgeportugal.com,Facility
PT,38.7131638,-9.1349508,revelar.lisboa.pt,Facility
PT,38.6572046,-9.2202132,colegiosolemar.pt,Facility
PT,38.7610066,-9.1573048,revelar.lisboa.pt,Facility
PT,39.9247396,-7.1922805,valentim.org,Facility
PT,38.7667039,-9.1847302,revelar.lisboa.pt,Facility
PT,38.7082144,-9.1393736,revelar.lisboa.pt,Facility
PT,38.7558626,-9.1547313,portugal.100montaditos.com,Facility
PT,38.7472315,-9.1155514,revelar.lisboa.pt,Facility
PT,39.639887,-8.844562,www.mobie.pt,Facility
PT,39.1297448,-8.8135887,www.iberbaterias.pt,Commerce
PT,38.7817641,-9.0955547,www.5inco.pt,Facility
PT,38.7258581,-9.2420165,www.mobie.pt,Facility
PT,39.215824,-8.692129,www.mobie.pt,Facility
PT,38.7515233,-9.1653217,revelar.lisboa.pt,Facility
PT,39.0342421,-9.2430471,www.dolcecamporeal.com,Facility
PT,38.7480318,-9.1083616,revelar.lisboa.pt,Facility
PT,38.7480891,-9.1883544,revelar.lisboa.pt,Facility
PT,38.7747821,-9.1055277,revelar.lisboa.pt,Facility
PT,41.5612501,-8.4616402,www.mariosequeira.com,Facility
PT,38.6660405,-8.9271907,www.noblestrategy.pt,Facility
PT,38.7601674,-9.102298,lindoservico.pt,Facility
PT,37.3194933,-8.3868688,dev.igeo.pt,Facility
PT,38.7373298,-9.128298,revelar.lisboa.pt,Facility
PT,38.7683581,-9.2335406,www.farcol.pt,Facility
PT,41.5176123,-8.4612346,artimusica.pt,Commerce
PT,38.7508721,-9.1820498,revelar.lisboa.pt,Facility
PT,37.308714,-8.3375115,valentim.org,Facility
PT,38.7263973,-9.1649844,revelar.lisboa.pt,Facility
PT,40.9733484,-8.6414035,www.accv.pt,Unknown
PT,38.7673874,-9.0950469,revelar.lisboa.pt,Facility
PT,40.6178984,-8.2483183,valentim.org,Facility
PT,38.7412888,-9.1700131,revelar.lisboa.pt,Facility
PT,39.8484625,-7.0671845,www.gnr.pt,Facility
PT,41.5516738,-8.5822788,www.escolaabreu.pt,Facility
PT,41.3539562,-8.5837772,www.ventasel.com,Facility
PT,38.7627172,-9.1544387,revelar.lisboa.pt,Facility
PT,38.7064423,-9.1724895,casadegoa.org,Facility
PT,38.7417758,-9.1768486,revelar.lisboa.pt,Facility
PT,38.7071736,-8.9840804,www.electroandre.com,Commerce
PT,38.6947403,-9.3489292,www.festamagica.pt,Commerce
PT,38.781123,-9.1176106,revelar.lisboa.pt,Facility
PT,40.2662806,-7.8256334,valentim.org,Facility
PT,38.7395878,-9.1339554,www.cm-lisboa.pt,Facility
PT,38.7422792,-9.132176,revelar.lisboa.pt,Facility
PT,38.7628962,-9.0976035,revelar.lisboa.pt,Facility
PT,38.7845269,-9.1502084,revelar.lisboa.pt,Facility
PT,39.463096,-8.6577197,www.mobie.pt,Facility
PT,32.6716642,-17.0644961,www.esre.pt,Facility
PT,38.7416224,-9.1189469,revelar.lisboa.pt,Facility
PT,41.740101,-8.0967833,valentim.org,Facility
PT,38.7387046,-9.1526699,revelar.lisboa.pt,Facility
PT,39.2463265,-8.0067922,www.mobie.pt,Unknown
PT,40.1004731,-8.2354712,cm-lousa.pt,Facility
PT,41.196887,-8.43421,www.mobie.pt,Facility
PT,40.8836156,-7.9423421,dev.igeo.pt,Facility
PT,41.493193,-7.176589,www.mobie.pt,Facility
PT,38.7261641,-9.1249049,revelar.lisboa.pt,Facility
PT,38.6788066,-9.1577782,www.jafclub.pt,Facility
PT,32.6430089,-16.919797,terreiroconcept.com,Facility
PT,37.079329,-8.2799246,www.saorafaelalgarve.pt,Facility
PT,38.7455716,-9.1841567,www.apareceaprende.pt,Facility
PT,40.5181596,-8.0808369,www.tondelfunebre.pt,Commerce
PT,38.7233028,-9.1617994,www.activobank.pt,Commerce
PT,41.5228437,-6.4147913,dev.igeo.pt,Facility
PT,41.8193024,-8.868951,www.camipao.com,Commerce
PT,38.7607044,-9.1673966,www.mimanky.com,Commerce
PT,37.5383,-8.1486729,dev.igeo.pt,Facility
PT,38.7307294,-9.1479261,revelar.lisboa.pt,Facility
PT,38.1509186,-8.2920857,dev.igeo.pt,Facility
PT,38.6996684,-9.4190118,www.santini.pt,Facility
PT,38.7441303,-9.1013106,revelar.lisboa.pt,Facility
PT,38.7067158,-9.2050838,revelar.lisboa.pt,Facility
